NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE	REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE		21	-0.19935578	-0.75934124	0.8333333	0.83416986	1.0	3121	tags=38%, list=20%, signal=48%	
KEGG_MEDICUS_REFERENCE_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION	KEGG_MEDICUS_REFERENCE_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION		16	-0.21719782	-0.7561057	0.8787879	0.837355	1.0	11979	tags=100%, list=78%, signal=461%	
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	REACTOME_ORC1_REMOVAL_FROM_CHROMATIN		70	-0.15213038	-0.75414103	1.0	0.83869153	1.0	2066	tags=21%, list=14%, signal=25%	
WP_ATR_SIGNALING	WP_ATR_SIGNALING		11	-0.26547167	-0.7507107	0.73913044	0.84217256	1.0	11240	tags=100%, list=73%, signal=377%	
KEGG_MEDICUS_REFERENCE_DOUBLE_STRAND_BREAK_SIGNALING	KEGG_MEDICUS_REFERENCE_DOUBLE_STRAND_BREAK_SIGNALING		13	-0.23472823	-0.7465382	0.7785235	0.8467869	1.0	4339	tags=62%, list=28%, signal=86%	
KEGG_MEDICUS_REFERENCE_WEE1_CELL_CYCLE_G2_M	KEGG_MEDICUS_REFERENCE_WEE1_CELL_CYCLE_G2_M		7	-0.29308873	-0.7450974	0.7906977	0.8471637	1.0	3321	tags=43%, list=22%, signal=55%	
WP_CLASSICAL_PATHWAY_OF_STEROIDOGENESIS_WITH_GLUCOCORTICOID_AND_MINERALOCORTICOID_METABOLISM	WP_CLASSICAL_PATHWAY_OF_STEROIDOGENESIS_WITH_GLUCOCORTICOID_AND_MINERALOCORTICOID_METABOLISM		13	-0.22576821	-0.7444217	0.8333333	0.8464796	1.0	2807	tags=31%, list=18%, signal=38%	
REACTOME_FORMATION_OF_THE_POSTERIOR_NEURAL_PLATE	REACTOME_FORMATION_OF_THE_POSTERIOR_NEURAL_PLATE		6	-0.3124714	-0.7440493	0.7708333	0.84537816	1.0	10520	tags=100%, list=69%, signal=320%	
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_THE_HUMAN_SILENCING_HUB_HUSH_COMPLEX	REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_THE_HUMAN_SILENCING_HUB_HUSH_COMPLEX		48	-0.15858762	-0.74002653	1.0	0.849703	1.0	3638	tags=38%, list=24%, signal=49%	
FUJIWARA_PARK2_HEPATOCYTE_PROLIFERATION_UP	FUJIWARA_PARK2_HEPATOCYTE_PROLIFERATION_UP		5	-0.34469005	-0.73551285	0.7364621	0.8545285	1.0	10027	tags=100%, list=66%, signal=290%	
REACTOME_FORMATION_OF_THE_ANTERIOR_NEURAL_PLATE	REACTOME_FORMATION_OF_THE_ANTERIOR_NEURAL_PLATE		6	-0.3124714	-0.7343562	0.7346154	0.8545779	1.0	10520	tags=100%, list=69%, signal=320%	
CURSONS_NATURAL_KILLER_CELLS	CURSONS_NATURAL_KILLER_CELLS		7	-0.29332897	-0.7326753	0.7991803	0.85533196	1.0	10813	tags=100%, list=71%, signal=341%	
WP_NSP1_FROM_SARSCOV2_INHIBITS_TRANSLATION_INITIATION_IN_THE_HOST_CELL	WP_NSP1_FROM_SARSCOV2_INHIBITS_TRANSLATION_INITIATION_IN_THE_HOST_CELL		13	-0.23457488	-0.73030776	0.82051283	0.85701	1.0	2249	tags=23%, list=15%, signal=27%	
CONRAD_GERMLINE_STEM_CELL	CONRAD_GERMLINE_STEM_CELL		8	-0.27496892	-0.7292471	0.8118812	0.85682744	1.0	11094	tags=100%, list=73%, signal=364%	
WP_EXRNA_MECHANISM_OF_ACTION_AND_BIOGENESIS	WP_EXRNA_MECHANISM_OF_ACTION_AND_BIOGENESIS		5	-0.32474497	-0.7241263	0.7697368	0.8623086	1.0	10332	tags=100%, list=68%, signal=308%	
BIOCARTA_ERBB4_PATHWAY	BIOCARTA_ERBB4_PATHWAY		7	-0.28443426	-0.7239122	0.8240741	0.86095625	1.0	10949	tags=100%, list=72%, signal=352%	
REACTOME_PREDNISONE_ADME	REACTOME_PREDNISONE_ADME		5	-0.32701206	-0.7233525	0.8105263	0.86007327	1.0	602	tags=20%, list=4%, signal=21%	
ZHOU_PANCREATIC_BETA_CELL	ZHOU_PANCREATIC_BETA_CELL		9	-0.2598764	-0.7168995	0.83157897	0.8672245	1.0	4179	tags=67%, list=27%, signal=92%	
REACTOME_MECP2_REGULATES_TRANSCRIPTION_FACTORS	REACTOME_MECP2_REGULATES_TRANSCRIPTION_FACTORS		5	-0.3307612	-0.7163036	0.79422385	0.8663791	1.0	10240	tags=100%, list=67%, signal=302%	
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION		21	-0.19507724	-0.71502876	0.8863636	0.8664088	1.0	12318	tags=100%, list=81%, signal=513%	
MIKKELSEN_ES_LCP_WITH_H3K4ME3_AND_H3K27ME3	MIKKELSEN_ES_LCP_WITH_H3K4ME3_AND_H3K27ME3		7	-0.2735765	-0.7138422	0.84	0.86627245	1.0	1720	tags=43%, list=11%, signal=48%	
WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_2	WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_2		13	-0.22428684	-0.7110479	0.8125	0.86833733	1.0	11870	tags=100%, list=78%, signal=446%	
NIKOLSKY_BREAST_CANCER_21Q22_AMPLICON	NIKOLSKY_BREAST_CANCER_21Q22_AMPLICON		14	-0.21415952	-0.70535296	0.85294116	0.87382126	1.0	12025	tags=100%, list=79%, signal=467%	
REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES	REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES		72	-0.15758854	-0.7051458	1.0	0.87247443	1.0	2585	tags=25%, list=17%, signal=30%	
REACTOME_GLI_PROTEINS_BIND_PROMOTERS_OF_HH_RESPONSIVE_GENES_TO_PROMOTE_TRANSCRIPTION	REACTOME_GLI_PROTEINS_BIND_PROMOTERS_OF_HH_RESPONSIVE_GENES_TO_PROMOTE_TRANSCRIPTION		6	-0.2922715	-0.704151	0.8333333	0.8720919	1.0	275	tags=17%, list=2%, signal=17%	
SMID_BREAST_CANCER_RELAPSE_IN_LIVER_DN	SMID_BREAST_CANCER_RELAPSE_IN_LIVER_DN		10	-0.2429132	-0.70284843	0.88957053	0.8720363	1.0	2913	tags=40%, list=19%, signal=49%	
PASTURAL_RIZ1_TARGETS_UP	PASTURAL_RIZ1_TARGETS_UP		7	-0.26690844	-0.7008676	0.88018435	0.87289405	1.0	1239	tags=29%, list=8%, signal=31%	
HO_LIVER_CANCER_VASCULAR_INVASION	HO_LIVER_CANCER_VASCULAR_INVASION		10	-0.25452998	-0.69888955	0.84574467	0.8736433	1.0	11407	tags=100%, list=75%, signal=393%	
REACTOME_ORGANIC_ANION_TRANSPORTERS	REACTOME_ORGANIC_ANION_TRANSPORTERS		10	-0.24876295	-0.6959324	0.87027025	0.8756682	1.0	2354	tags=30%, list=15%, signal=35%	
NIKOLSKY_BREAST_CANCER_20P13_AMPLICON	NIKOLSKY_BREAST_CANCER_20P13_AMPLICON		6	-0.29086694	-0.69464034	0.8531746	0.8755991	1.0	1776	tags=33%, list=12%, signal=38%	
PID_DNA_PK_PATHWAY	PID_DNA_PK_PATHWAY		15	-0.19475067	-0.6818041	0.9396552	0.8890712	1.0	746	tags=13%, list=5%, signal=14%	
MATZUK_MATERNAL_EFFECT	MATZUK_MATERNAL_EFFECT		7	-0.27243397	-0.67902213	0.8059072	0.8905615	1.0	222	tags=14%, list=1%, signal=14%	
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ		54	-0.13685332	-0.6767004	1.0	0.8913906	1.0	1069	tags=11%, list=7%, signal=12%	
REACTOME_Z_DECAY_DEGRADATION_OF_MATERNAL_MRNAS_BY_ZYGOTICALLY_EXPRESSED_FACTORS	REACTOME_Z_DECAY_DEGRADATION_OF_MATERNAL_MRNAS_BY_ZYGOTICALLY_EXPRESSED_FACTORS		12	-0.21762493	-0.6730853	0.8816568	0.89370704	1.0	2005	tags=25%, list=13%, signal=29%	
WP_NITRIC_OXIDE_METABOLISM_IN_CYSTIC_FIBROSIS	WP_NITRIC_OXIDE_METABOLISM_IN_CYSTIC_FIBROSIS		13	-0.21074326	-0.6723208	0.9	0.8928704	1.0	12077	tags=100%, list=79%, signal=475%	
REACTOME_AMPK_INHIBITS_CHREBP_TRANSCRIPTIONAL_ACTIVATION_ACTIVITY	REACTOME_AMPK_INHIBITS_CHREBP_TRANSCRIPTIONAL_ACTIVATION_ACTIVITY		7	-0.2584042	-0.66098803	0.90836656	0.90285	1.0	11347	tags=100%, list=74%, signal=387%	
REACTOME_SENSING_OF_DNA_DOUBLE_STRAND_BREAKS	REACTOME_SENSING_OF_DNA_DOUBLE_STRAND_BREAKS		6	-0.27055442	-0.66062623	0.90076333	0.90154886	1.0	3289	tags=50%, list=22%, signal=64%	
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA	REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA		25	-0.1741178	-0.6577862	0.9605263	0.90269053	1.0	5860	tags=68%, list=38%, signal=110%	
REACTOME_WAX_AND_PLASMALOGEN_BIOSYNTHESIS	REACTOME_WAX_AND_PLASMALOGEN_BIOSYNTHESIS		5	-0.2936176	-0.6518094	0.9033333	0.90676874	1.0	10808	tags=100%, list=71%, signal=341%	
REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA	REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA		5	-0.29508728	-0.64643204	0.9020979	0.91011506	1.0	804	tags=20%, list=5%, signal=21%	
MIKKELSEN_IPS_LCP_WITH_H3K4ME3_AND_H3K27ME3	MIKKELSEN_IPS_LCP_WITH_H3K4ME3_AND_H3K27ME3		5	-0.29380208	-0.64297056	0.909396	0.9115197	1.0	1720	tags=40%, list=11%, signal=45%	
WP_RIBOFLAVIN_AND_COQ_DISORDERS	WP_RIBOFLAVIN_AND_COQ_DISORDERS		13	-0.19785397	-0.64283895	0.9315069	0.90998	1.0	12274	tags=100%, list=80%, signal=506%	
HOLLEMAN_DAUNORUBICIN_ALL_UP	HOLLEMAN_DAUNORUBICIN_ALL_UP		6	-0.27002057	-0.6349404	0.9124424	0.9149781	1.0	336	tags=17%, list=2%, signal=17%	
KEGG_MEDICUS_REFERENCE_COHESIN_ACETYLATION	KEGG_MEDICUS_REFERENCE_COHESIN_ACETYLATION		5	-0.29446772	-0.62989986	0.9034483	0.9173631	1.0	10795	tags=100%, list=71%, signal=340%	
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION		17	-0.18542999	-0.623946	0.9	0.9203276	1.0	3179	tags=29%, list=21%, signal=37%	
REACTOME_PEXOPHAGY	REACTOME_PEXOPHAGY		11	-0.2151642	-0.6190746	0.95679015	0.92237216	1.0	12009	tags=100%, list=79%, signal=465%	
REICHERT_G1S_REGULATORS_AS_PI3K_TARGETS	REICHERT_G1S_REGULATORS_AS_PI3K_TARGETS		8	-0.23905942	-0.6187424	0.92	0.9209279	1.0	3121	tags=50%, list=20%, signal=63%	
REACTOME_REGULATION_OF_CDH11_GENE_TRANSCRIPTION	REACTOME_REGULATION_OF_CDH11_GENE_TRANSCRIPTION		8	-0.2325201	-0.6147805	0.98237884	0.92198133	1.0	11743	tags=100%, list=77%, signal=430%	
REACTOME_SYNTHESIS_OF_GDP_MANNOSE	REACTOME_SYNTHESIS_OF_GDP_MANNOSE		6	-0.24995095	-0.59380955	0.94623655	0.93338144	1.0	11476	tags=100%, list=75%, signal=400%	
NIKOLSKY_BREAST_CANCER_7P22_AMPLICON	NIKOLSKY_BREAST_CANCER_7P22_AMPLICON		32	-0.14128901	-0.58952063	0.9777778	0.93403834	1.0	2177	tags=19%, list=14%, signal=22%	
REACTOME_SYNTHESIS_OF_PYROPHOSPHATES_IN_THE_CYTOSOL	REACTOME_SYNTHESIS_OF_PYROPHOSPHATES_IN_THE_CYTOSOL		9	-0.21520147	-0.5819526	0.96482414	0.9362493	1.0	12008	tags=100%, list=78%, signal=465%	
REACTOME_REGULATION_OF_SIGNALING_BY_NODAL	REACTOME_REGULATION_OF_SIGNALING_BY_NODAL		7	-0.23296271	-0.5781276	0.9683258	0.93638575	1.0	11736	tags=100%, list=77%, signal=429%	
KIM_MYCL1_AMPLIFICATION_TARGETS_UP	KIM_MYCL1_AMPLIFICATION_TARGETS_UP		14	-0.17745207	-0.5719006	0.9935065	0.937466	1.0	12586	tags=100%, list=82%, signal=564%	
KEGG_MEDICUS_VARIANT_AMPLIFIED_MYCN_TO_TRANSCRIPTIONAL_REPRESSION	KEGG_MEDICUS_VARIANT_AMPLIFIED_MYCN_TO_TRANSCRIPTIONAL_REPRESSION		6	-0.23312025	-0.5511486	0.972	0.94358075	1.0	671	tags=17%, list=4%, signal=17%	
BIOCARTA_NPC_PATHWAY	BIOCARTA_NPC_PATHWAY		11	-0.18435168	-0.5460869	0.98876405	0.9434895	1.0	12480	tags=100%, list=82%, signal=543%	
REACTOME_FBXW7_MUTANTS_AND_NOTCH1_IN_CANCER	REACTOME_FBXW7_MUTANTS_AND_NOTCH1_IN_CANCER		5	-0.25496992	-0.5443241	0.9738562	0.94227725	1.0	11399	tags=100%, list=75%, signal=392%	
REACTOME_MITOCHONDRIAL_RNA_DEGRADATION	REACTOME_MITOCHONDRIAL_RNA_DEGRADATION		10	-0.18285267	-0.5408791	1.0	0.94148904	1.0	1605	tags=20%, list=10%, signal=22%	
REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA	REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA		35	-0.12683871	-0.5381221	1.0	0.9405324	1.0	1614	tags=17%, list=11%, signal=19%	
