NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
FARMER_BREAST_CANCER_CLUSTER_6	FARMER_BREAST_CANCER_CLUSTER_6		11	0.8065803	1.7457434	0.0011990408	0.048989043	1.0	928	tags=55%, list=6%, signal=58%	
PID_AJDISS_2PATHWAY	PID_AJDISS_2PATHWAY		43	0.67851645	1.745715	0.0	0.048648536	1.0	2623	tags=49%, list=17%, signal=59%	
EINAV_INTERFERON_SIGNATURE_IN_CANCER	EINAV_INTERFERON_SIGNATURE_IN_CANCER		23	0.7232134	1.7444582	0.0010810811	0.049352866	1.0	2297	tags=61%, list=15%, signal=72%	
RUAN_RESPONSE_TO_TNF_TROGLITAZONE_DN	RUAN_RESPONSE_TO_TNF_TROGLITAZONE_DN		32	0.6958616	1.7444452	0.0010298662	0.04898456	1.0	1274	tags=28%, list=8%, signal=31%	
LI_ESTROGENE_EARLY_E2_RESPONSE_DN	LI_ESTROGENE_EARLY_E2_RESPONSE_DN		71	0.6617223	1.7441522	0.0	0.048823535	1.0	1782	tags=39%, list=12%, signal=44%	
ROETH_TERT_TARGETS_UP	ROETH_TERT_TARGETS_UP		12	0.81179667	1.7437276	0.0	0.04885822	1.0	842	tags=50%, list=6%, signal=53%	
LIU_VAV3_PROSTATE_CARCINOGENESIS_UP	LIU_VAV3_PROSTATE_CARCINOGENESIS_UP		66	0.6611384	1.7436516	0.0	0.0485899	1.0	2782	tags=52%, list=18%, signal=63%	
LIM_MAMMARY_LUMINAL_PROGENITOR_UP	LIM_MAMMARY_LUMINAL_PROGENITOR_UP		40	0.67935306	1.7420378	0.0	0.04960521	1.0	2224	tags=35%, list=15%, signal=41%	
WP_TYPE_I_INTERFERON_INDUCTION_AND_SIGNALING_DURING_SARSCOV2_INFECTION	WP_TYPE_I_INTERFERON_INDUCTION_AND_SIGNALING_DURING_SARSCOV2_INFECTION		27	0.6998259	1.741281	0.0020986358	0.049822357	1.0	1874	tags=52%, list=12%, signal=59%	
WP_TRANSCRIPTIONAL_CASCADE_REGULATING_ADIPOGENESIS	WP_TRANSCRIPTIONAL_CASCADE_REGULATING_ADIPOGENESIS		11	0.81610125	1.740603	0.0036363637	0.05001441	1.0	444	tags=36%, list=3%, signal=37%	
BIOCARTA_PKC_PATHWAY	BIOCARTA_PKC_PATHWAY		7	0.8914044	1.740203	0.0013089005	0.04999627	1.0	1178	tags=57%, list=8%, signal=62%	
WP_CCL18_SIGNALING	WP_CCL18_SIGNALING		29	0.7004247	1.7382829	0.0	0.051342923	1.0	1769	tags=34%, list=12%, signal=39%	
SHANK_TAL1_TARGETS_DN	SHANK_TAL1_TARGETS_DN		8	0.8552764	1.7377921	0.0037593986	0.051464107	1.0	939	tags=50%, list=6%, signal=53%	
BIOCARTA_BTG2_PATHWAY	BIOCARTA_BTG2_PATHWAY		11	0.80982256	1.7367209	0.0012048193	0.05204614	1.0	1742	tags=55%, list=11%, signal=62%	
ALCALAY_AML_BY_NPM1_LOCALIZATION_UP	ALCALAY_AML_BY_NPM1_LOCALIZATION_UP		124	0.6418241	1.7366757	0.0	0.05169419	1.0	2807	tags=44%, list=18%, signal=54%	
PID_ECADHERIN_KERATINOCYTE_PATHWAY	PID_ECADHERIN_KERATINOCYTE_PATHWAY		21	0.7319322	1.7360153	0.0010787486	0.051914454	1.0	1848	tags=52%, list=12%, signal=59%	
ONDER_CDH1_SIGNALING_VIA_CTNNB1	ONDER_CDH1_SIGNALING_VIA_CTNNB1		65	0.6572448	1.7357	0.0	0.05178802	1.0	3289	tags=57%, list=22%, signal=72%	
KOKKINAKIS_METHIONINE_DEPRIVATION_48HR_UP	KOKKINAKIS_METHIONINE_DEPRIVATION_48HR_UP		116	0.64364135	1.7355887	0.0	0.05154036	1.0	1867	tags=36%, list=12%, signal=41%	
WP_MAMMARY_GLAND_DEVELOPMENT_PUBERTY_STAGE_2_OF_4	WP_MAMMARY_GLAND_DEVELOPMENT_PUBERTY_STAGE_2_OF_4		13	0.78547525	1.7351047	0.0046783625	0.05162827	1.0	3061	tags=77%, list=20%, signal=96%	
FURUKAWA_DUSP6_TARGETS_PCI35_UP	FURUKAWA_DUSP6_TARGETS_PCI35_UP		51	0.6699871	1.7349528	0.0	0.05143204	1.0	1488	tags=25%, list=10%, signal=28%	
MISIAK_ANAPLASTIC_THYROID_CARCINOMA_DN	MISIAK_ANAPLASTIC_THYROID_CARCINOMA_DN		16	0.766958	1.7344618	0.0022624435	0.051532686	1.0	1732	tags=50%, list=11%, signal=56%	
MCBRYAN_PUBERTAL_BREAST_3_4WK_UP	MCBRYAN_PUBERTAL_BREAST_3_4WK_UP		176	0.6305871	1.7323663	0.0	0.05294034	1.0	1736	tags=35%, list=11%, signal=39%	
XIE_ST_HSC_S1PR3_OE_UP	XIE_ST_HSC_S1PR3_OE_UP		147	0.63570434	1.7322199	0.0	0.052706495	1.0	3365	tags=44%, list=22%, signal=56%	
WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_DN	WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_DN		28	0.7172415	1.731831	0.0010638298	0.052750915	1.0	1332	tags=32%, list=9%, signal=35%	
DOANE_BREAST_CANCER_ESR1_UP	DOANE_BREAST_CANCER_ESR1_UP		83	0.6444992	1.731526	0.0	0.05259939	1.0	3061	tags=39%, list=20%, signal=48%	
KOKKINAKIS_METHIONINE_DEPRIVATION_96HR_UP	KOKKINAKIS_METHIONINE_DEPRIVATION_96HR_UP		102	0.6423049	1.7306602	0.0	0.053071655	1.0	1867	tags=38%, list=12%, signal=43%	
HOLLERN_ADENOMYOEPITHELIAL_BREAST_TUMOR	HOLLERN_ADENOMYOEPITHELIAL_BREAST_TUMOR		15	0.76600623	1.7278311	0.0023094688	0.05551125	1.0	2738	tags=73%, list=18%, signal=89%	
BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_UP	BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_UP		209	0.6247988	1.7273334	0.0	0.055581525	1.0	3323	tags=46%, list=22%, signal=58%	
MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_UP	MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_UP		19	0.7454998	1.7261664	0.003318584	0.056304723	1.0	2640	tags=58%, list=17%, signal=70%	
LA_MEN1_TARGETS	LA_MEN1_TARGETS		22	0.7116713	1.7234371	0.0043572984	0.05874808	1.0	3107	tags=73%, list=20%, signal=91%	
REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY	REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY		11	0.8158299	1.7232256	0.0	0.058596395	1.0	627	tags=36%, list=4%, signal=38%	
BOQUEST_STEM_CELL_UP	BOQUEST_STEM_CELL_UP		210	0.6277566	1.7227161	0.0	0.05874599	1.0	3545	tags=53%, list=23%, signal=68%	
REACTOME_FORMATION_OF_INTERMEDIATE_MESODERM	REACTOME_FORMATION_OF_INTERMEDIATE_MESODERM		8	0.8663193	1.720665	0.0025252525	0.060447466	1.0	286	tags=38%, list=2%, signal=38%	
VALK_AML_CLUSTER_2	VALK_AML_CLUSTER_2		20	0.73464763	1.7204577	0.0032608695	0.06030048	1.0	2243	tags=50%, list=15%, signal=59%	
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_8	YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_8		45	0.6635017	1.7203783	0.0	0.05999011	1.0	1467	tags=24%, list=10%, signal=27%	
PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_UP	PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_UP		173	0.62991816	1.720006	0.0	0.060036507	1.0	4381	tags=66%, list=29%, signal=92%	
SCHAEFFER_SOX9_TARGETS_IN_PROSTATE_DEVELOPMENT_UP	SCHAEFFER_SOX9_TARGETS_IN_PROSTATE_DEVELOPMENT_UP		19	0.7429778	1.7189126	0.0	0.06072936	1.0	1503	tags=42%, list=10%, signal=47%	
KEGG_SULFUR_METABOLISM	KEGG_SULFUR_METABOLISM		9	0.84698427	1.7188298	0.001242236	0.06043996	1.0	1492	tags=67%, list=10%, signal=74%	
VALK_AML_WITH_FLT3_ITD	VALK_AML_WITH_FLT3_ITD		36	0.67898846	1.7186087	0.0010471204	0.06033934	1.0	526	tags=28%, list=3%, signal=29%	
WP_FOLATE_METABOLISM	WP_FOLATE_METABOLISM		48	0.6566859	1.7146211	0.0	0.06396996	1.0	1980	tags=38%, list=13%, signal=43%	
WP_PROSTAGLANDIN_AND_LEUKOTRIENE_METABOLISM_IN_SENESCENCE_WP5122	WP_PROSTAGLANDIN_AND_LEUKOTRIENE_METABOLISM_IN_SENESCENCE_WP5122		27	0.6929268	1.7142657	0.0021119325	0.06400312	1.0	2241	tags=52%, list=15%, signal=61%	
YEGNASUBRAMANIAN_PROSTATE_CANCER	YEGNASUBRAMANIAN_PROSTATE_CANCER		89	0.64034903	1.71411	0.0	0.06377185	1.0	1687	tags=26%, list=11%, signal=29%	
HINATA_NFKB_TARGETS_KERATINOCYTE_UP	HINATA_NFKB_TARGETS_KERATINOCYTE_UP		67	0.654634	1.7134949	0.0	0.06400426	1.0	1736	tags=40%, list=11%, signal=45%	
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX6_UP	SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX6_UP		5	0.95246124	1.7131035	0.0	0.06400198	1.0	453	tags=60%, list=3%, signal=62%	
REACTOME_RORA_ACTIVATES_GENE_EXPRESSION	REACTOME_RORA_ACTIVATES_GENE_EXPRESSION		18	0.7396853	1.7116355	0.004385965	0.0650319	1.0	2623	tags=56%, list=17%, signal=67%	
ZHU_CMV_24_HR_DN	ZHU_CMV_24_HR_DN		65	0.6472101	1.7115145	0.0	0.06478855	1.0	2949	tags=58%, list=19%, signal=72%	
REACTOME_CELL_CELL_COMMUNICATION	REACTOME_CELL_CELL_COMMUNICATION		135	0.6274197	1.7114075	0.0	0.06453092	1.0	2585	tags=39%, list=17%, signal=47%	
LEE_LIVER_CANCER_ACOX1_UP	LEE_LIVER_CANCER_ACOX1_UP		47	0.66153145	1.7095307	0.0	0.06615926	1.0	2807	tags=40%, list=18%, signal=49%	
DER_IFN_GAMMA_RESPONSE_UP	DER_IFN_GAMMA_RESPONSE_UP		59	0.64966863	1.7094022	0.0	0.065925166	1.0	2007	tags=41%, list=13%, signal=47%	
HOLLERN_SQUAMOUS_BREAST_TUMOR	HOLLERN_SQUAMOUS_BREAST_TUMOR		103	0.6317799	1.7089934	0.0	0.065934755	1.0	1172	tags=21%, list=8%, signal=23%	
SANA_TNF_SIGNALING_UP	SANA_TNF_SIGNALING_UP		58	0.649297	1.7084103	0.0	0.06613404	1.0	1995	tags=43%, list=13%, signal=49%	
FARMER_BREAST_CANCER_CLUSTER_3	FARMER_BREAST_CANCER_CLUSTER_3		15	0.76501673	1.7081864	0.0033975085	0.065998	1.0	591	tags=47%, list=4%, signal=48%	
BHAT_ESR1_TARGETS_VIA_AKT1_DN	BHAT_ESR1_TARGETS_VIA_AKT1_DN		76	0.6449029	1.7079376	0.0	0.06588011	1.0	2847	tags=49%, list=19%, signal=60%	
WP_PHOTODYNAMIC_THERAPYINDUCED_AP1_SURVIVAL_SIGNALING	WP_PHOTODYNAMIC_THERAPYINDUCED_AP1_SURVIVAL_SIGNALING		43	0.6594649	1.7075963	0.0	0.065752536	1.0	1567	tags=35%, list=10%, signal=39%	
ZHU_CMV_ALL_DN	ZHU_CMV_ALL_DN		95	0.63771707	1.7069862	0.0	0.066036046	1.0	2949	tags=53%, list=19%, signal=65%	
WP_GENES_CONTROLLING_NEPHROGENESIS	WP_GENES_CONTROLLING_NEPHROGENESIS		39	0.6630283	1.7068026	0.0	0.06586542	1.0	2851	tags=49%, list=19%, signal=60%	
DANG_MYC_TARGETS_DN	DANG_MYC_TARGETS_DN		26	0.6924345	1.706629	0.0021367522	0.0656914	1.0	1437	tags=42%, list=9%, signal=47%	
BURTON_ADIPOGENESIS_9	BURTON_ADIPOGENESIS_9		70	0.63987356	1.7064087	0.0	0.06556747	1.0	2840	tags=47%, list=19%, signal=58%	
PID_NECTIN_PATHWAY	PID_NECTIN_PATHWAY		30	0.6845958	1.7048439	0.004166667	0.06697775	1.0	3159	tags=63%, list=21%, signal=80%	
SMID_BREAST_CANCER_LUMINAL_A_UP	SMID_BREAST_CANCER_LUMINAL_A_UP		65	0.6489184	1.7045393	0.0010162601	0.066960074	1.0	3228	tags=52%, list=21%, signal=66%	
CHEOK_RESPONSE_TO_MERCAPTOPURINE_AND_LD_MTX_DN	CHEOK_RESPONSE_TO_MERCAPTOPURINE_AND_LD_MTX_DN		15	0.76013213	1.7043664	0.0022271716	0.06680501	1.0	559	tags=13%, list=4%, signal=14%	
LIEN_BREAST_CARCINOMA_METAPLASTIC	LIEN_BREAST_CARCINOMA_METAPLASTIC		27	0.69623053	1.7042695	0.0010504202	0.06656233	1.0	2429	tags=48%, list=16%, signal=57%	
HEBERT_MATRISOME_TNBC_BONE_BRAIN_LIVER_LUNG_METASTASTASES	HEBERT_MATRISOME_TNBC_BONE_BRAIN_LIVER_LUNG_METASTASTASES		12	0.7822469	1.7037195	0.005931198	0.06671961	1.0	2867	tags=83%, list=19%, signal=102%	
KEGG_THYROID_CANCER	KEGG_THYROID_CANCER		27	0.7001673	1.7036244	0.0021276595	0.06650055	1.0	2297	tags=41%, list=15%, signal=48%	
RORIE_TARGETS_OF_EWSR1_FLI1_FUSION_DN	RORIE_TARGETS_OF_EWSR1_FLI1_FUSION_DN		24	0.703391	1.7029816	0.0021390375	0.06685336	1.0	54	tags=13%, list=0%, signal=13%	
SCHLESINGER_METHYLATED_IN_COLON_CANCER	SCHLESINGER_METHYLATED_IN_COLON_CANCER		8	0.8572151	1.7026672	0.0012787724	0.066810995	1.0	54	tags=25%, list=0%, signal=25%	
BIOCARTA_NEUTROPHIL_PATHWAY	BIOCARTA_NEUTROPHIL_PATHWAY		7	0.8769886	1.7024515	0.006527415	0.06667181	1.0	1816	tags=71%, list=12%, signal=81%	
KEGG_MEDICUS_REFERENCE_MGLUR1_TRPC3_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_MGLUR1_TRPC3_SIGNALING_PATHWAY		13	0.7789245	1.7019666	0.005740528	0.06689584	1.0	863	tags=38%, list=6%, signal=41%	
LI_ESTROGENE_MID_E2_RESPONSE_DN	LI_ESTROGENE_MID_E2_RESPONSE_DN		39	0.65882	1.7014728	0.0020491802	0.0670572	1.0	2488	tags=44%, list=16%, signal=52%	
DELPUECH_FOXO3_TARGETS_UP	DELPUECH_FOXO3_TARGETS_UP		55	0.64945227	1.7008215	0.0	0.06735277	1.0	2674	tags=45%, list=17%, signal=55%	
REACTOME_DIFFERENTIATION_OF_KERATINOCYTES_IN_INTERFOLLICULAR_EPIDERMIS_IN_MAMMALIAN_SKIN	REACTOME_DIFFERENTIATION_OF_KERATINOCYTES_IN_INTERFOLLICULAR_EPIDERMIS_IN_MAMMALIAN_SKIN		25	0.69599706	1.7006488	0.0021834061	0.06721352	1.0	2212	tags=44%, list=14%, signal=51%	
FLORIO_HUMAN_NEOCORTEX	FLORIO_HUMAN_NEOCORTEX		10	0.81424797	1.6999427	0.007308161	0.06758033	1.0	973	tags=30%, list=6%, signal=32%	
LANDIS_ERBB2_BREAST_TUMORS_324_UP	LANDIS_ERBB2_BREAST_TUMORS_324_UP		133	0.6228417	1.6991674	0.0	0.067943946	1.0	2794	tags=44%, list=18%, signal=54%	
WP_NEPHROGENESIS	WP_NEPHROGENESIS		14	0.76771784	1.6990536	0.003440367	0.067764364	1.0	1560	tags=50%, list=10%, signal=56%	
NUTT_GBM_VS_AO_GLIOMA_UP	NUTT_GBM_VS_AO_GLIOMA_UP		42	0.6722082	1.6987036	0.0020597323	0.067906596	1.0	1820	tags=43%, list=12%, signal=49%	
MCBRYAN_PUBERTAL_BREAST_5_6WK_UP	MCBRYAN_PUBERTAL_BREAST_5_6WK_UP		99	0.6378147	1.6984439	0.0	0.067861326	1.0	2721	tags=41%, list=18%, signal=50%	
DACOSTA_ERCC3_ALLELE_XPCS_VS_TTD_DN	DACOSTA_ERCC3_ALLELE_XPCS_VS_TTD_DN		28	0.6965718	1.6970242	0.0031948881	0.06896238	1.0	2794	tags=50%, list=18%, signal=61%	
OHM_EMBRYONIC_CARCINOMA_UP	OHM_EMBRYONIC_CARCINOMA_UP		6	0.89981556	1.6965371	0.0	0.0691114	1.0	180	tags=50%, list=1%, signal=51%	
REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION	REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION		22	0.7162385	1.6959704	0.0010718113	0.06940892	1.0	1980	tags=45%, list=13%, signal=52%	
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES		33	0.6770858	1.6953664	0.004149378	0.0696695	1.0	3526	tags=58%, list=23%, signal=75%	
TESAR_JAK_TARGETS_MOUSE_ES_D3_DN	TESAR_JAK_TARGETS_MOUSE_ES_D3_DN		7	0.8702829	1.6951168	0.0052083335	0.069635995	1.0	103	tags=29%, list=1%, signal=29%	
WP_HYPOTHETICAL_CRANIOFACIAL_DEVELOPMENT_PATHWAY	WP_HYPOTHETICAL_CRANIOFACIAL_DEVELOPMENT_PATHWAY		7	0.85807157	1.6940701	0.002631579	0.07042205	1.0	425	tags=43%, list=3%, signal=44%	
CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_DN	CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_DN		397	0.6106147	1.6939178	0.0	0.07024304	1.0	3362	tags=45%, list=22%, signal=57%	
HUPER_BREAST_BASAL_VS_LUMINAL_DN	HUPER_BREAST_BASAL_VS_LUMINAL_DN		40	0.6720803	1.6934426	0.0	0.07040535	1.0	550	tags=25%, list=4%, signal=26%	
RADAEVA_RESPONSE_TO_IFNA1_UP	RADAEVA_RESPONSE_TO_IFNA1_UP		34	0.68035084	1.6933546	0.0	0.07014832	1.0	1735	tags=41%, list=11%, signal=46%	
FRASOR_RESPONSE_TO_ESTRADIOL_UP	FRASOR_RESPONSE_TO_ESTRADIOL_UP		28	0.6856021	1.6933111	0.0	0.06985161	1.0	580	tags=25%, list=4%, signal=26%	
SATO_SILENCED_EPIGENETICALLY_IN_PANCREATIC_CANCER	SATO_SILENCED_EPIGENETICALLY_IN_PANCREATIC_CANCER		29	0.67720056	1.6933081	0.0010526315	0.06952971	1.0	1975	tags=34%, list=13%, signal=40%	
WP_BMP2WNT4FOXO1_PATHWAY_IN_PRIMARY_ENDOMETRIAL_STROMAL_CELL_DIFFERENTIATION	WP_BMP2WNT4FOXO1_PATHWAY_IN_PRIMARY_ENDOMETRIAL_STROMAL_CELL_DIFFERENTIATION		11	0.7987415	1.6931503	0.0035842294	0.06937755	1.0	771	tags=36%, list=5%, signal=38%	
BERTUCCI_INVASIVE_CARCINOMA_DUCTAL_VS_LOBULAR_DN	BERTUCCI_INVASIVE_CARCINOMA_DUCTAL_VS_LOBULAR_DN		38	0.66063315	1.6921558	0.0010319918	0.070111826	1.0	3130	tags=50%, list=20%, signal=63%	
TAVOR_CEBPA_TARGETS_UP	TAVOR_CEBPA_TARGETS_UP		46	0.66373146	1.6919934	0.0010277493	0.06997206	1.0	3391	tags=54%, list=22%, signal=70%	
MCBRYAN_PUBERTAL_BREAST_6_7WK_DN	MCBRYAN_PUBERTAL_BREAST_6_7WK_DN		65	0.64227563	1.6914277	0.0	0.070208125	1.0	1668	tags=32%, list=11%, signal=36%	
LEONARD_HYPOXIA	LEONARD_HYPOXIA		39	0.6623982	1.6911001	0.0010298662	0.07024222	1.0	2913	tags=54%, list=19%, signal=66%	
ZHENG_IL22_SIGNALING_UP	ZHENG_IL22_SIGNALING_UP		41	0.65798074	1.6905063	0.0	0.07054298	1.0	1783	tags=39%, list=12%, signal=44%	
KIM_MYC_AMPLIFICATION_TARGETS_DN	KIM_MYC_AMPLIFICATION_TARGETS_DN		78	0.63241243	1.690505	0.0	0.07023256	1.0	2972	tags=41%, list=19%, signal=51%	
BOQUEST_STEM_CELL_DN	BOQUEST_STEM_CELL_DN		179	0.61848134	1.6903483	0.0	0.07008192	1.0	2432	tags=39%, list=16%, signal=46%	
WU_SILENCED_BY_METHYLATION_IN_BLADDER_CANCER	WU_SILENCED_BY_METHYLATION_IN_BLADDER_CANCER		37	0.66984975	1.689982	0.003121748	0.0701383	1.0	2011	tags=38%, list=13%, signal=43%	
RASHI_RESPONSE_TO_IONIZING_RADIATION_2	RASHI_RESPONSE_TO_IONIZING_RADIATION_2		112	0.6294504	1.6895386	0.0	0.07031878	1.0	3191	tags=47%, list=21%, signal=59%	
LI_PROSTATE_CANCER_EPIGENETIC	LI_PROSTATE_CANCER_EPIGENETIC		27	0.69315904	1.6893547	0.0031347962	0.070178635	1.0	2611	tags=52%, list=17%, signal=62%	
JINESH_BLEBBISHIELD_VS_LIVE_CONTROL_DN	JINESH_BLEBBISHIELD_VS_LIVE_CONTROL_DN		219	0.613157	1.6889493	0.0	0.0703307	1.0	3144	tags=45%, list=21%, signal=56%	
REACTOME_REGULATION_OF_CDH19_EXPRESSION_AND_FUNCTION	REACTOME_REGULATION_OF_CDH19_EXPRESSION_AND_FUNCTION		7	0.8837498	1.6879978	0.0052015604	0.071104825	1.0	1325	tags=86%, list=9%, signal=94%	
SMID_BREAST_CANCER_RELAPSE_IN_BRAIN_UP	SMID_BREAST_CANCER_RELAPSE_IN_BRAIN_UP		31	0.6770906	1.6879352	0.003131524	0.070849515	1.0	1513	tags=39%, list=10%, signal=43%	
LIN_SILENCED_BY_TUMOR_MICROENVIRONMENT	LIN_SILENCED_BY_TUMOR_MICROENVIRONMENT		82	0.63998467	1.6879259	0.0	0.070552856	1.0	1612	tags=37%, list=11%, signal=41%	
WP_DEVELOPMENT_OF_URETERIC_COLLECTION_SYSTEM	WP_DEVELOPMENT_OF_URETERIC_COLLECTION_SYSTEM		51	0.645684	1.6877482	0.0	0.07042327	1.0	1612	tags=35%, list=11%, signal=39%	
WP_APOPTOSIS	WP_APOPTOSIS		71	0.6358546	1.687687	0.0	0.070178434	1.0	2346	tags=46%, list=15%, signal=55%	
LI_ESTROGENE_META_E2_RESPONSE_DN	LI_ESTROGENE_META_E2_RESPONSE_DN		21	0.7173557	1.687447	0.0032467532	0.07008166	1.0	1782	tags=48%, list=12%, signal=54%	
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN		14	0.7740626	1.6872003	0.0034762456	0.070058376	1.0	1774	tags=57%, list=12%, signal=65%	
HUANG_DASATINIB_SENSITIVITY_UP	HUANG_DASATINIB_SENSITIVITY_UP		72	0.63790005	1.6870502	0.0	0.06986521	1.0	2087	tags=43%, list=14%, signal=50%	
KEGG_ARACHIDONIC_ACID_METABOLISM	KEGG_ARACHIDONIC_ACID_METABOLISM		34	0.67002004	1.6868929	0.0020920502	0.06972438	1.0	1504	tags=35%, list=10%, signal=39%	
CERVERA_SDHB_TARGETS_1_UP	CERVERA_SDHB_TARGETS_1_UP		96	0.6287172	1.6863897	0.0	0.07000727	1.0	2364	tags=30%, list=15%, signal=36%	
DORSAM_HOXA9_TARGETS_DN	DORSAM_HOXA9_TARGETS_DN		26	0.68854284	1.6862301	0.004278075	0.06992177	1.0	3438	tags=62%, list=22%, signal=79%	
EPPERT_CE_HSC_LSC	EPPERT_CE_HSC_LSC		36	0.67029536	1.6861145	0.0020855058	0.06976144	1.0	1227	tags=33%, list=8%, signal=36%	
PID_HIF1_TFPATHWAY	PID_HIF1_TFPATHWAY		56	0.6410094	1.6856989	0.0010141988	0.06987354	1.0	3815	tags=57%, list=25%, signal=76%	
KEGG_RENIN_ANGIOTENSIN_SYSTEM	KEGG_RENIN_ANGIOTENSIN_SYSTEM		14	0.74729085	1.6856443	0.01039261	0.06964003	1.0	2324	tags=43%, list=15%, signal=50%	
WP_ULCERATIVE_COLITIS_SIGNALING	WP_ULCERATIVE_COLITIS_SIGNALING		14	0.7662496	1.6848979	0.008036739	0.0701781	1.0	645	tags=29%, list=4%, signal=30%	
SMID_BREAST_CANCER_RELAPSE_IN_BRAIN_DN	SMID_BREAST_CANCER_RELAPSE_IN_BRAIN_DN		60	0.65026927	1.6846168	0.0	0.070114195	1.0	2492	tags=38%, list=16%, signal=46%	
BIOCARTA_NKCELLS_PATHWAY	BIOCARTA_NKCELLS_PATHWAY		14	0.7541944	1.6838921	0.0045095826	0.07055581	1.0	3159	tags=64%, list=21%, signal=81%	
ROY_WOUND_BLOOD_VESSEL_DN	ROY_WOUND_BLOOD_VESSEL_DN		14	0.7787505	1.6838485	0.0045506256	0.07031929	1.0	1725	tags=43%, list=11%, signal=48%	
ZHANG_GATA6_TARGETS_UP	ZHANG_GATA6_TARGETS_UP		11	0.79393554	1.6836308	0.009708738	0.070251495	1.0	1708	tags=73%, list=11%, signal=82%	
WP_PROSTAGLANDIN_AND_LEUKOTRIENE_METABOLISM_IN_SENESCENCE_WP5321	WP_PROSTAGLANDIN_AND_LEUKOTRIENE_METABOLISM_IN_SENESCENCE_WP5321		27	0.6929268	1.6831065	0.002120891	0.07053286	1.0	2241	tags=52%, list=15%, signal=61%	
KATSANOU_ELAVL1_TARGETS_UP	KATSANOU_ELAVL1_TARGETS_UP		146	0.6167981	1.6828524	0.0	0.070464686	1.0	3697	tags=53%, list=24%, signal=70%	
CAIRO_PML_TARGETS_BOUND_BY_MYC_DN	CAIRO_PML_TARGETS_BOUND_BY_MYC_DN		11	0.7924406	1.6824858	0.008515815	0.07057002	1.0	2588	tags=64%, list=17%, signal=77%	
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION		100	0.6193573	1.6823868	0.0	0.07037398	1.0	2071	tags=38%, list=14%, signal=44%	
VILIMAS_NOTCH1_TARGETS_DN	VILIMAS_NOTCH1_TARGETS_DN		15	0.7498184	1.6814929	0.012542759	0.07091752	1.0	805	tags=27%, list=5%, signal=28%	
PASINI_SUZ12_TARGETS_DN	PASINI_SUZ12_TARGETS_DN		278	0.6086242	1.680734	0.0	0.07139743	1.0	3302	tags=49%, list=22%, signal=61%	
REACTOME_INDUCTION_OF_CELL_CELL_FUSION	REACTOME_INDUCTION_OF_CELL_CELL_FUSION		13	0.7587388	1.6805623	0.010440836	0.071311496	1.0	799	tags=31%, list=5%, signal=32%	
WP_COMPLEMENT_SYSTEM_IN_NEURONAL_DEVELOPMENT_AND_PLASTICITY	WP_COMPLEMENT_SYSTEM_IN_NEURONAL_DEVELOPMENT_AND_PLASTICITY		89	0.6261312	1.6804609	0.0	0.071123675	1.0	2541	tags=39%, list=17%, signal=47%	
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	REACTOME_OTHER_SEMAPHORIN_INTERACTIONS		17	0.7365733	1.6801827	0.0022296545	0.07116895	1.0	1973	tags=53%, list=13%, signal=61%	
